0.001905202865600586,0.0,0.0
0.03408479690551758,0.0,0.0
0.06636548042297363,0.0,0.0
0.10013341903686523,0.0,0.0
0.13549542427062988,0.0,0.0
0.1720108985900879,0.03,0.05
0.2082688808441162,0.03,0.1
0.24684786796569824,0.07,0.1
0.28600406646728516,0.12,0.15
0.3240034580230713,0.16,0.19
0.3625450134277344,0.16,0.22
0.40110063552856445,0.2,0.22
0.4400966167449951,0.24,0.26
0.478412389755249,0.28,0.28
0.5179097652435303,0.31,0.28
0.5575358867645264,0.31,0.33
0.5972776412963867,0.35,0.33
0.6369037628173828,0.37,0.36
0.6765093803405762,0.39,0.39
0.7161495685577393,0.42,0.41
0.7558808326721191,0.42,0.41
0.7955210208892822,0.43,0.43
0.8339807987213135,0.44,0.45
0.8726377487182617,0.45,0.46
0.9112756252288818,0.47,0.47
0.9498720169067383,0.47,0.47
0.9886465072631836,0.47,0.49
1.0270240306854248,0.49,0.49
1.0656003952026367,0.49,0.5
1.1043505668640137,0.49,0.51
1.1429190635681152,0.5,0.51
1.1815376281738281,0.51,0.51
1.220111608505249,0.51,0.51
1.2587976455688477,0.51,0.52
1.2972731590270996,0.51,0.52
1.336050033569336,0.52,0.52
1.374460220336914,0.52,0.53
1.4131815433502197,0.52,0.53
1.4517087936401367,0.52,0.53
1.4902682304382324,0.53,0.54
1.5291569232940674,0.53,0.54
1.5674903392791748,0.53,0.54
1.605973243713379,0.53,0.55
1.6446032524108887,0.53,0.55
1.6832695007324219,0.54,0.54
1.721710443496704,0.54,0.54
1.760298728942871,0.54,0.55
1.7990999221801758,0.54,0.55
1.8375768661499023,0.54,0.55
1.8764562606811523,0.54,0.55
1.9147157669067383,0.55,0.55
1.953230857849121,0.55,0.55
1.9919466972351074,0.55,0.55
2.030484676361084,0.55,0.56
2.068977117538452,0.55,0.55
2.107595920562744,0.55,0.55
2.147362232208252,0.55,0.55
2.186918258666992,0.55,0.55
2.226680040359497,0.55,0.54
2.2661569118499756,0.55,0.54
2.3058485984802246,0.55,0.55
2.3454785346984863,0.55,0.55
2.3851144313812256,0.55,0.55
2.4237327575683594,0.55,0.55
2.4622128009796143,0.55,0.56
2.500788450241089,0.55,0.55
2.5393779277801514,0.55,0.55
2.5779664516448975,0.55,0.55
2.617511510848999,0.55,0.55
2.657283067703247,0.55,0.54
2.6968612670898438,0.55,0.54
2.7364940643310547,0.55,0.54
2.776094675064087,0.56,0.49
2.8158154487609863,0.56,0.52
2.8555805683135986,0.55,0.54
2.894984483718872,0.55,0.54
2.9345266819000244,0.55,0.54
2.9742655754089355,0.55,0.55
3.013798475265503,0.55,0.55
3.0523996353149414,0.55,0.55
3.0921175479888916,0.55,0.55
3.131701707839966,0.56,0.55
3.1713671684265137,0.55,0.55
3.2110366821289062,0.56,0.55
3.2505886554718018,0.56,0.55
3.2892632484436035,0.56,0.55
3.3278489112854004,0.55,0.56
3.366386651992798,0.55,0.56
3.4048948287963867,0.55,0.56
3.4435203075408936,0.55,0.56
3.4820494651794434,0.55,0.56
3.5206620693206787,0.54,0.56
3.5603933334350586,0.55,0.55
3.5999298095703125,0.55,0.54
3.6396098136901855,0.55,0.54
3.679366111755371,0.55,0.55
3.7188210487365723,0.55,0.55
3.7574243545532227,0.55,0.55
3.796097755432129,0.55,0.56
3.8345844745635986,0.55,0.56
3.873143196105957,0.55,0.56
3.911760091781616,0.55,0.56
3.9506824016571045,0.56,0.56
3.988931894302368,0.56,0.56
4.027534484863281,0.55,0.55
4.067328929901123,0.55,0.55
4.105660676956177,0.55,0.55
4.145233154296875,0.55,0.55
4.184899568557739,0.55,0.55
4.224520444869995,0.55,0.55
4.2631614208221436,0.5,0.55
4.301651477813721,0.53,0.55
4.340258836746216,0.53,0.55
4.378808975219727,0.53,0.55
4.417579889297485,0.54,0.55
4.455946683883667,0.54,0.55
4.494540214538574,0.55,0.55
4.534137725830078,0.55,0.55
4.573773384094238,0.55,0.54
4.613343000411987,0.55,0.55
4.6529929637908936,0.55,0.54
4.692613363265991,0.55,0.55
4.732306241989136,0.56,0.55
4.7718682289123535,0.56,0.55
4.811497449874878,0.56,0.55
4.850155353546143,0.56,0.56
4.888646364212036,0.56,0.56
4.927291393280029,0.56,0.56
4.965850591659546,0.56,0.56
5.005587339401245,0.56,0.55
5.045052766799927,0.56,0.55
5.084583520889282,0.56,0.55
5.124401807785034,0.56,0.55
5.164268255233765,0.55,0.55
5.2037646770477295,0.55,0.55
5.243448972702026,0.55,0.55
5.281983852386475,0.55,0.55
5.320549011230469,0.55,0.55
5.359212636947632,0.55,0.55
5.3977885246276855,0.49,0.55
5.43654203414917,0.49,0.55
5.475038051605225,0.53,0.55
5.513577222824097,0.53,0.54
5.5521368980407715,0.54,0.54
5.592050790786743,0.55,0.54
5.631448030471802,0.55,0.54
5.671153545379639,0.55,0.55
5.7106850147247314,0.55,0.55
5.750243425369263,0.56,0.55
5.788783073425293,0.56,0.56
5.828479766845703,0.56,0.56
5.868201732635498,0.56,0.56
5.9077370166778564,0.56,0.55
5.94732141494751,0.57,0.55
5.986882925033569,0.57,0.55
6.02656102180481,0.56,0.55
6.066139459609985,0.56,0.55
6.1055684089660645,0.56,0.55
6.145320415496826,0.56,0.55
6.184808015823364,0.56,0.55
6.224596738815308,0.56,0.55
6.26421594619751,0.56,0.51
6.303875684738159,0.56,0.53
6.34346866607666,0.56,0.55
6.3831470012664795,0.56,0.54
6.422731161117554,0.56,0.54
6.462326288223267,0.56,0.54
6.5019402503967285,0.56,0.54
6.5415427684783936,0.56,0.55
6.581172466278076,0.56,0.55
6.61990213394165,0.56,0.55
6.658565521240234,0.56,0.56
6.697221279144287,0.55,0.56
6.735934019088745,0.55,0.56
6.774473190307617,0.55,0.56
6.812711238861084,0.55,0.56
6.8514063358306885,0.55,0.56
6.889978885650635,0.55,0.56
6.929705858230591,0.55,0.55
6.969130754470825,0.55,0.55
7.009056329727173,0.55,0.55
7.047403573989868,0.55,0.55
7.08588719367981,0.55,0.55
7.124501705169678,0.55,0.55
7.1635520458221436,0.55,0.56
7.201603174209595,0.55,0.56
7.240164756774902,0.55,0.56
7.278808116912842,0.55,0.56
7.317346572875977,0.55,0.56
7.35594367980957,0.54,0.55
7.3946287631988525,0.54,0.55
7.433175325393677,0.54,0.54
7.472760915756226,0.54,0.54
7.512439966201782,0.55,0.54
7.552228212356567,0.55,0.54
7.5918288230896,0.55,0.55
7.631441116333008,0.55,0.55
7.669845819473267,0.55,0.55
7.708467483520508,0.54,0.55
7.747029781341553,0.54,0.55
7.785630464553833,0.54,0.55
7.825258493423462,0.54,0.54
7.8649001121521,0.55,0.54
7.904515027999878,0.55,0.54
7.944121599197388,0.55,0.54
7.983773231506348,0.55,0.52
8.023451328277588,0.55,0.51
8.063050508499146,0.55,0.51
8.102604150772095,0.55,0.54
8.14225721359253,0.54,0.54
8.18075180053711,0.55,0.55
8.219379425048828,0.55,0.55
8.257850170135498,0.55,0.55
8.296519756317139,0.55,0.56
8.335391759872437,0.55,0.55
8.373703956604004,0.55,0.55
8.412192106246948,0.55,0.55
8.45078992843628,0.55,0.55
8.489336729049683,0.55,0.55
8.528146266937256,0.55,0.56
8.566593170166016,0.55,0.56
8.60515308380127,0.55,0.56
8.643803119659424,0.55,0.56
8.682331800460815,0.55,0.56
8.720815658569336,0.55,0.56
8.759520292282104,0.55,0.56
8.798004627227783,0.55,0.56
8.83657431602478,0.55,0.55
8.876238107681274,0.55,0.55
8.915887832641602,0.55,0.55
8.955507040023804,0.55,0.55
8.99428677558899,0.55,0.55
9.032670974731445,0.55,0.55
9.071255445480347,0.55,0.56
9.109816789627075,0.55,0.56
9.148506879806519,0.55,0.56
9.187138557434082,0.55,0.56
9.225764513015747,0.55,0.56
9.264101266860962,0.55,0.56
9.30279541015625,0.55,0.56
9.341490030288696,0.55,0.55
9.381521701812744,0.55,0.55
9.420833110809326,0.55,0.55
9.460329294204712,0.55,0.55
9.499920129776001,0.55,0.55
9.538583517074585,0.5,0.55
9.577075481414795,0.53,0.55
9.615748405456543,0.53,0.55
9.654278755187988,0.53,0.55
9.692755699157715,0.53,0.55
9.731485843658447,0.54,0.55
9.771198987960815,0.55,0.52
9.810675382614136,0.55,0.52
9.850342273712158,0.55,0.51
9.88987112045288,0.55,0.54
9.92960238456726,0.55,0.53
9.969106912612915,0.55,0.55
